LOCATION,Country,SUBJECT,Subject,MEASURE,Measure,TIME,Time,Unit Code,Unit,Value,Flag Codes,Flags
CHE,Switzerland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1973,1973,USD,US Dollar,9171.805248,,
TUR,Turkey,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1973,1973,USD,US Dollar,2240.458894,,
GBR,United Kingdom,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1973,1973,USD,US Dollar,4783.364335,,
USA,United States,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1973,1973,USD,US Dollar,6725.406839,,
CHN,China (People's Republic of),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1973,1973,USD,US Dollar,132.668594,,
ZAF,South Africa,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1973,1973,USD,US Dollar,2751.21394,,
G-7,G7,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1973,1973,USD,US Dollar,5554.281981,,
AUS,Australia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,6240.83656,,
AUT,Austria,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,5768.748929,,
BEL,Belgium,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,5817.200639,,
CAN,Canada,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,6656.633741,,
DNK,Denmark,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,5770.878692,,
FIN,Finland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,5095.98657,,
FRA,France,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,5495.812786,,
DEU,Germany,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,5700.443434,,
GRC,Greece,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,4601.134192,,
ISL,Iceland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,6240.860285,,
IRL,Ireland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,3517.940781,,
ITA,Italy,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,5331.024643,,
JPN,Japan,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,4920.112645,,
KOR,Korea,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,1048.844979,,
LUX,Luxembourg,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,8150.276509,,
MEX,Mexico,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,2616.012149,,
NLD,Netherlands,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,6317.643975,,
NZL,New Zealand,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,5675.649736,,
NOR,Norway,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,4984.339272,,
PRT,Portugal,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,3377.191508,,
ESP,Spain,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,4330.960861,,
SWE,Sweden,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,6746.309243,,
CHE,Switzerland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,10113.00169,,
TUR,Turkey,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,2509.231376,,
GBR,United Kingdom,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,5083.097109,,
USA,United States,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,7224.204995,,
CHN,China (People's Republic of),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,145.300178,,
ZAF,South Africa,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,3102.471838,,
G-7,G7,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1974,1974,USD,US Dollar,6031.213746,,
AUS,Australia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,6933.807797,,
AUT,Austria,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,6296.822157,,
BEL,Belgium,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,6254.392833,,
CAN,Canada,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,7272.574474,,
DNK,Denmark,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,6195.145652,,
FIN,Finland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,5643.960394,,
FRA,France,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,5919.660498,,
DEU,Germany,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,6198.011782,,
GRC,Greece,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,5297.773333,,
ISL,Iceland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,6777.783893,,
IRL,Ireland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,3993.472773,,
ITA,Italy,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,5669.112173,,
JPN,Japan,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,5474.45591,,
KOR,Korea,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,1215.208894,,
LUX,Luxembourg,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,8229.625137,,
MEX,Mexico,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,2926.660122,,
NLD,Netherlands,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,6852.118062,,
NZL,New Zealand,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,6289.033366,,
NOR,Norway,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,5684.332418,,
PRT,Portugal,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,3398.006316,,
ESP,Spain,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,4708.478837,,
SWE,Sweden,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,7530.76427,,
CHE,Switzerland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,10335.30584,,
TUR,Turkey,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,2866.068117,,
GBR,United Kingdom,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,5473.052645,,
USA,United States,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,7801.167695,,
CHN,China (People's Republic of),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,169.662804,,
ZAF,South Africa,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,3362.357472,,
G-7,G7,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,6542.708338,,
COL,Colombia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1975,1975,USD,US Dollar,1341.265146,,
AUS,Australia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,7391.079671,,
AUT,Austria,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,6959.364618,,
BEL,Belgium,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,6960.22887,,
CAN,Canada,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,8017.67426,,
DNK,Denmark,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,6905.584467,,
FIN,Finland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,5956.995366,,
FRA,France,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,6491.422427,,
DEU,Germany,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,6894.471251,,
GRC,Greece,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,5893.467439,,
ISL,Iceland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,7504.590407,,
IRL,Ireland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,4204.521066,,
ITA,Italy,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,6375.394134,,
JPN,Japan,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,5938.754932,,
KOR,Korea,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,1428.597506,,
LUX,Luxembourg,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,8858.163367,,
MEX,Mexico,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,3123.797476,,
NLD,Netherlands,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,7513.174965,,
NZL,New Zealand,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,6539.245186,,
NOR,Norway,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,6316.570045,,
PRT,Portugal,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,3725.066499,,
ESP,Spain,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,5071.463463,,
SWE,Sweden,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,7999.983236,,
CHE,Switzerland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,10870.22037,,
TUR,Turkey,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,3263.996016,,
GBR,United Kingdom,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,5943.358901,,
USA,United States,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,8590.244216,,
CHN,China (People's Republic of),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,173.768555,,
ZAF,South Africa,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,3537.758607,,
G-7,G7,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,7201.559467,,
COL,Colombia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1976,1976,USD,US Dollar,1447.669085,,
AUS,Australia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,7721.586961,,
AUT,Austria,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,7764.295105,,
BEL,Belgium,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,7430.650774,,
CAN,Canada,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,8706.146837,,
DNK,Denmark,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,7448.341521,,
FIN,Finland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,6324.613518,,
FRA,France,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,7101.352827,,
DEU,Germany,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,7582.678641,,
GRC,Greece,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,6346.15811,,
ISL,Iceland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,8607.993761,,
IRL,Ireland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,4767.476467,,
ITA,Italy,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,6915.478077,,
JPN,Japan,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,6520.501737,,
KOR,Korea,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,1678.187383,,
LUX,Luxembourg,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,9537.742646,,
MEX,Mexico,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,3333.35232,,
NLD,Netherlands,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,8084.59403,,
NZL,New Zealand,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,6465.887148,,
NOR,Norway,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,6958.804353,,
PRT,Portugal,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,4134.000884,,
ESP,Spain,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,5473.97604,,
SWE,Sweden,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,8332.028583,,
CHE,Switzerland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,11858.23007,,
TUR,Turkey,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,3515.822855,,
GBR,United Kingdom,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,6470.783413,,
USA,United States,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,9450.431025,,
CHN,China (People's Republic of),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,195.920075,,
ISR,Israel,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,6171.996246,,
ZAF,South Africa,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,3662.433745,,
G-7,G7,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,7899.302672,,
COL,Colombia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1977,1977,USD,US Dollar,1566.08381,,
AUS,Australia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,8547.1318,,
AUT,Austria,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,8299.63285,,
BEL,Belgium,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,8172.679393,,
CAN,Canada,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,9566.069444,,
DNK,Denmark,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,8124.18903,,
FIN,Finland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,6947.187375,,
FRA,France,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,7868.679778,,
DEU,Germany,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,8369.088138,,
GRC,Greece,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,7190.465978,,
ISL,Iceland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,9690.755724,,
IRL,Ireland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,5400.219674,,
ITA,Italy,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,7614.557128,,
JPN,Japan,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,7280.589545,,
KOR,Korea,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,1962.941492,,
LUX,Luxembourg,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,10607.00483,,
MEX,Mexico,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,3754.17326,,
NLD,Netherlands,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,8802.209082,,
NZL,New Zealand,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,7243.152445,,
NOR,Norway,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,7705.976349,,
PRT,Portugal,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,4500.358888,,
ESP,Spain,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,5878.290262,,
SWE,Sweden,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,9047.975494,,
CHE,Switzerland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,12711.74996,,
TUR,Turkey,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,3742.422795,,
GBR,United Kingdom,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,7218.652853,,
USA,United States,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,10562.86018,,
CHN,China (People's Republic of),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,231.033361,,
ISR,Israel,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,6828.194497,,
ZAF,South Africa,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,3939.591516,,
G-7,G7,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,8793.223902,,
COL,Colombia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1978,1978,USD,US Dollar,1777.867439,,
AUS,Australia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,9449.147443,,
AUT,Austria,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,9485.844551,,
BEL,Belgium,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,9051.485874,,
CAN,Canada,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,10638.38014,,
DNK,Denmark,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,9115.417546,,
FIN,Finland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,8038.751863,,
FRA,France,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,8785.588869,,
DEU,Germany,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,9436.941104,,
GRC,Greece,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,7943.240409,,
ISL,Iceland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,10899.46356,,
IRL,Ireland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,5931.32304,,
ITA,Italy,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,8712.48595,,
JPN,Japan,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,8248.122462,,
KOR,Korea,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,2275.356424,,
LUX,Luxembourg,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,11727.312,,
MEX,Mexico,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,4315.112324,,
NLD,Netherlands,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,9659.396101,,
NZL,New Zealand,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,7661.330147,,
NOR,Norway,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,8680.270317,,
PRT,Portugal,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,5093.675804,,
ESP,Spain,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,6311.994779,,
SWE,Sweden,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,10151.60572,,
CHE,Switzerland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,14068.78507,,
TUR,Turkey,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,3941.166276,,
GBR,United Kingdom,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,8101.692941,,
USA,United States,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,11671.53697,,
CHN,China (People's Republic of),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,265.657386,,
ISR,Israel,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,7674.066319,,
ZAF,South Africa,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,4319.931368,,
G-7,G7,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,9833.672453,,
COL,Colombia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1979,1979,USD,US Dollar,1984.163911,,
AUS,Australia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1980,1980,USD,US Dollar,10470.28696,,
AUT,Austria,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1980,1980,USD,US Dollar,10521.77945,,
BEL,Belgium,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1980,1980,USD,US Dollar,10300.72906,,
CAN,Canada,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1980,1980,USD,US Dollar,11697.55349,,
DNK,Denmark,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1980,1980,USD,US Dollar,9879.235168,,
FIN,Finland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1980,1980,USD,US Dollar,9208.639188,,
FRA,France,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1980,1980,USD,US Dollar,9680.327719,,
DEU,Germany,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1980,1980,USD,US Dollar,10407.82907,,
GRC,Greece,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1980,1980,USD,US Dollar,8633.538714,,
ISL,Iceland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1980,1980,USD,US Dollar,12434.24599,,
IRL,Ireland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1980,1980,USD,US Dollar,6601.564246,,
ITA,Italy,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1980,1980,USD,US Dollar,9805.094881,,
JPN,Japan,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1980,1980,USD,US Dollar,9173.740185,,
KOR,Korea,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1980,1980,USD,US Dollar,2402.301411,,
LUX,Luxembourg,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1980,1980,USD,US Dollar,12844.63185,,
MEX,Mexico,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1980,1980,USD,US Dollar,4940.061065,,
NLD,Netherlands,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1980,1980,USD,US Dollar,10786.70856,,
NZL,New Zealand,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1980,1980,USD,US Dollar,8442.524173,,
NOR,Norway,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1980,1980,USD,US Dollar,9864.894273,,
PRT,Portugal,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",1980,1980,USD,US Dollar,5746.227253,,
