"COUNTRY","Pays","SERIES","Séries","TIME","Temps","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","CPNCU","Prix courants en monnaie nationale","2002","2002","CAD","Dollar canadien","0","Unités",,,44687.5306357105,,
"CAN","Canada","CPNCU","Prix courants en monnaie nationale","2003","2003","CAD","Dollar canadien","0","Unités",,,45464.0118898708,,
"CAN","Canada","CPNCU","Prix courants en monnaie nationale","2004","2004","CAD","Dollar canadien","0","Unités",,,47168.128731034,,
"CAN","Canada","CPNCU","Prix courants en monnaie nationale","2005","2005","CAD","Dollar canadien","0","Unités",,,49323.0025696843,,
"CAN","Canada","CPNCU","Prix courants en monnaie nationale","2006","2006","CAD","Dollar canadien","0","Unités",,,51465.8587173219,,
"CAN","Canada","CPNCU","Prix courants en monnaie nationale","2007","2007","CAD","Dollar canadien","0","Unités",,,53782.5266392964,,
"CAN","Canada","CPNCU","Prix courants en monnaie nationale","2008","2008","CAD","Dollar canadien","0","Unités",,,55518.8376042673,,
"CAN","Canada","CPNCU","Prix courants en monnaie nationale","2009","2009","CAD","Dollar canadien","0","Unités",,,56098.8097434666,,
"CAN","Canada","CPNCU","Prix courants en monnaie nationale","2010","2010","CAD","Dollar canadien","0","Unités",,,57014.5457578838,,
"CAN","Canada","CPNCU","Prix courants en monnaie nationale","2011","2011","CAD","Dollar canadien","0","Unités",,,58785.7915779371,,
"CAN","Canada","CPNCU","Prix courants en monnaie nationale","2012","2012","CAD","Dollar canadien","0","Unités",,,60461.4791505991,,
"CAN","Canada","CPNCU","Prix courants en monnaie nationale","2013","2013","CAD","Dollar canadien","0","Unités",,,62025.7324128047,,
"CAN","Canada","CPNCU","Prix courants en monnaie nationale","2014","2014","CAD","Dollar canadien","0","Unités",,,63996.2218942261,,
"CAN","Canada","CPNCU","Prix courants en monnaie nationale","2015","2015","CAD","Dollar canadien","0","Unités",,,65161.1352918542,,
"CAN","Canada","CPNCU","Prix courants en monnaie nationale","2016","2016","CAD","Dollar canadien","0","Unités",,,64526.0366442293,,
"CAN","Canada","CPNCU","Prix courants en monnaie nationale","2017","2017","CAD","Dollar canadien","0","Unités",,,66135.7744766295,,
"CAN","Canada","CPNCU","Prix courants en monnaie nationale","2018","2018","CAD","Dollar canadien","0","Unités",,,68419.233468404,,
"CAN","Canada","CPNCU","Prix courants en monnaie nationale","2019","2019","CAD","Dollar canadien","0","Unités",,,69989.6678958293,,
"CAN","Canada","CPNCU","Prix courants en monnaie nationale","2020","2020","CAD","Dollar canadien","0","Unités",,,72259.5519879727,,
"CZE","République tchèque","CPNCU","Prix courants en monnaie nationale","2000","2000","CZK","Couronne tchèque","0","Unités",,,173858.189267599,,
"CZE","République tchèque","CPNCU","Prix courants en monnaie nationale","2001","2001","CZK","Couronne tchèque","0","Unités",,,189208.928961025,,
"CZE","République tchèque","CPNCU","Prix courants en monnaie nationale","2002","2002","CZK","Couronne tchèque","0","Unités",,,203271.197541506,,
"CZE","République tchèque","CPNCU","Prix courants en monnaie nationale","2003","2003","CZK","Couronne tchèque","0","Unités",,,219031.497532813,,
"CZE","République tchèque","CPNCU","Prix courants en monnaie nationale","2004","2004","CZK","Couronne tchèque","0","Unités",,,237052.095655846,,
"CZE","République tchèque","CPNCU","Prix courants en monnaie nationale","2005","2005","CZK","Couronne tchèque","0","Unités",,,246762.759941746,,
"CZE","République tchèque","CPNCU","Prix courants en monnaie nationale","2006","2006","CZK","Couronne tchèque","0","Unités",,,261210.835493138,,
"CZE","République tchèque","CPNCU","Prix courants en monnaie nationale","2007","2007","CZK","Couronne tchèque","0","Unités",,,276932.766284543,,
"CZE","République tchèque","CPNCU","Prix courants en monnaie nationale","2008","2008","CZK","Couronne tchèque","0","Unités",,,291237.485241254,,
"CZE","République tchèque","CPNCU","Prix courants en monnaie nationale","2009","2009","CZK","Couronne tchèque","0","Unités",,,292657.003160429,,
"CZE","République tchèque","CPNCU","Prix courants en monnaie nationale","2010","2010","CZK","Couronne tchèque","0","Unités",,,303125.333646479,,
"CZE","République tchèque","CPNCU","Prix courants en monnaie nationale","2011","2011","CZK","Couronne tchèque","0","Unités",,,310844.016411147,,
"CZE","République tchèque","CPNCU","Prix courants en monnaie nationale","2012","2012","CZK","Couronne tchèque","0","Unités",,,318181.555668437,,
"CZE","République tchèque","CPNCU","Prix courants en monnaie nationale","2013","2013","CZK","Couronne tchèque","0","Unités",,,318402.503481924,,
"CZE","République tchèque","CPNCU","Prix courants en monnaie nationale","2014","2014","CZK","Couronne tchèque","0","Unités",,,327885.867715544,,
"CZE","République tchèque","CPNCU","Prix courants en monnaie nationale","2015","2015","CZK","Couronne tchèque","0","Unités",,,337642.41358242,,
"CZE","République tchèque","CPNCU","Prix courants en monnaie nationale","2016","2016","CZK","Couronne tchèque","0","Unités",,,351080.89622829,,
"CZE","République tchèque","CPNCU","Prix courants en monnaie nationale","2017","2017","CZK","Couronne tchèque","0","Unités",,,377614.646310372,,
"CZE","République tchèque","CPNCU","Prix courants en monnaie nationale","2018","2018","CZK","Couronne tchèque","0","Unités",,,407796.42868892,,
"CZE","République tchèque","CPNCU","Prix courants en monnaie nationale","2019","2019","CZK","Couronne tchèque","0","Unités",,,432564.379792896,,
"CZE","République tchèque","CPNCU","Prix courants en monnaie nationale","2020","2020","CZK","Couronne tchèque","0","Unités",,,437975.324701025,,
"DNK","Danemark","CPNCU","Prix courants en monnaie nationale","2000","2000","DKK","Couronne danoise","0","Unités",,,267894.138126845,,
"DNK","Danemark","CPNCU","Prix courants en monnaie nationale","2001","2001","DKK","Couronne danoise","0","Unités",,,276014.939221811,,
"DNK","Danemark","CPNCU","Prix courants en monnaie nationale","2002","2002","DKK","Couronne danoise","0","Unités",,,287589.728820965,,
"DNK","Danemark","CPNCU","Prix courants en monnaie nationale","2003","2003","DKK","Couronne danoise","0","Unités",,,298302.415982133,,
"DNK","Danemark","CPNCU","Prix courants en monnaie nationale","2004","2004","DKK","Couronne danoise","0","Unités",,,308598.038634459,,
"DNK","Danemark","CPNCU","Prix courants en monnaie nationale","2005","2005","DKK","Couronne danoise","0","Unités",,,319141.89847385,,
"DNK","Danemark","CPNCU","Prix courants en monnaie nationale","2006","2006","DKK","Couronne danoise","0","Unités",,,331722.982656286,,
"DNK","Danemark","CPNCU","Prix courants en monnaie nationale","2007","2007","DKK","Couronne danoise","0","Unités",,,341182.980832361,,
"DNK","Danemark","CPNCU","Prix courants en monnaie nationale","2008","2008","DKK","Couronne danoise","0","Unités",,,355791.127297138,,
"DNK","Danemark","CPNCU","Prix courants en monnaie nationale","2009","2009","DKK","Couronne danoise","0","Unités",,,369032.953977034,,
"DNK","Danemark","CPNCU","Prix courants en monnaie nationale","2010","2010","DKK","Couronne danoise","0","Unités",,,382509.394590747,,
"DNK","Danemark","CPNCU","Prix courants en monnaie nationale","2011","2011","DKK","Couronne danoise","0","Unités",,,389462.285394014,,
"DNK","Danemark","CPNCU","Prix courants en monnaie nationale","2012","2012","DKK","Couronne danoise","0","Unités",,,398104.934335055,,
"DNK","Danemark","CPNCU","Prix courants en monnaie nationale","2013","2013","DKK","Couronne danoise","0","Unités",,,403942.255787006,,
"DNK","Danemark","CPNCU","Prix courants en monnaie nationale","2014","2014","DKK","Couronne danoise","0","Unités",,,414155.457709432,,
"DNK","Danemark","CPNCU","Prix courants en monnaie nationale","2015","2015","DKK","Couronne danoise","0","Unités",,,423072.855190252,,
"DNK","Danemark","CPNCU","Prix courants en monnaie nationale","2016","2016","DKK","Couronne danoise","0","Unités",,,424201.602078582,,
"DNK","Danemark","CPNCU","Prix courants en monnaie nationale","2017","2017","DKK","Couronne danoise","0","Unités",,,430909.966873213,,
"DNK","Danemark","CPNCU","Prix courants en monnaie nationale","2018","2018","DKK","Couronne danoise","0","Unités",,,437645.569543849,,
"DNK","Danemark","CPNCU","Prix courants en monnaie nationale","2019","2019","DKK","Couronne danoise","0","Unités",,,442580.86951215,,
"DNK","Danemark","CPNCU","Prix courants en monnaie nationale","2020","2020","DKK","Couronne danoise","0","Unités",,,447520.944312762,,
"FIN","Finlande","CPNCU","Prix courants en monnaie nationale","2000","2000","EUR","Euro","0","Unités",,,26597.2142706544,,
"FIN","Finlande","CPNCU","Prix courants en monnaie nationale","2001","2001","EUR","Euro","0","Unités",,,27458.6629584355,,
"FIN","Finlande","CPNCU","Prix courants en monnaie nationale","2002","2002","EUR","Euro","0","Unités",,,28058.4744264673,,
"FIN","Finlande","CPNCU","Prix courants en monnaie nationale","2003","2003","EUR","Euro","0","Unités",,,28876.4240480964,,
"FIN","Finlande","CPNCU","Prix courants en monnaie nationale","2004","2004","EUR","Euro","0","Unités",,,29913.6539519916,,
"FIN","Finlande","CPNCU","Prix courants en monnaie nationale","2005","2005","EUR","Euro","0","Unités",,,30888.5314693278,,
"FIN","Finlande","CPNCU","Prix courants en monnaie nationale","2006","2006","EUR","Euro","0","Unités",,,31974.303300117,,
"FIN","Finlande","CPNCU","Prix courants en monnaie nationale","2007","2007","EUR","Euro","0","Unités",,,33031.7615015965,,
"FIN","Finlande","CPNCU","Prix courants en monnaie nationale","2008","2008","EUR","Euro","0","Unités",,,34447.9181776534,,
"FIN","Finlande","CPNCU","Prix courants en monnaie nationale","2009","2009","EUR","Euro","0","Unités",,,35400.8234113759,,
"FIN","Finlande","CPNCU","Prix courants en monnaie nationale","2010","2010","EUR","Euro","0","Unités",,,36412.6698223984,,
"FIN","Finlande","CPNCU","Prix courants en monnaie nationale","2011","2011","EUR","Euro","0","Unités",,,37637.1117244606,,
"FIN","Finlande","CPNCU","Prix courants en monnaie nationale","2012","2012","EUR","Euro","0","Unités",,,38738.2196517327,,
"FIN","Finlande","CPNCU","Prix courants en monnaie nationale","2013","2013","EUR","Euro","0","Unités",,,39292.7180181374,,
"FIN","Finlande","CPNCU","Prix courants en monnaie nationale","2014","2014","EUR","Euro","0","Unités",,,39795.5173050463,,
"FIN","Finlande","CPNCU","Prix courants en monnaie nationale","2015","2015","EUR","Euro","0","Unités",,,40297.0452898599,,
"FIN","Finlande","CPNCU","Prix courants en monnaie nationale","2016","2016","EUR","Euro","0","Unités",,,40731.2297753434,,
"FIN","Finlande","CPNCU","Prix courants en monnaie nationale","2017","2017","EUR","Euro","0","Unités",,,40924.6700668684,,
"FIN","Finlande","CPNCU","Prix courants en monnaie nationale","2018","2018","EUR","Euro","0","Unités",,,41763.334076127,,
"FIN","Finlande","CPNCU","Prix courants en monnaie nationale","2019","2019","EUR","Euro","0","Unités",,,42618.5101806077,,
"FIN","Finlande","CPNCU","Prix courants en monnaie nationale","2020","2020","EUR","Euro","0","Unités",,,42769.009492092,,
"FRA","France","CPNCU","Prix courants en monnaie nationale","2000","2000","EUR","Euro","0","Unités",,,25609.2862044471,,
"FRA","France","CPNCU","Prix courants en monnaie nationale","2001","2001","EUR","Euro","0","Unités",,,26280.0309910777,,
"FRA","France","CPNCU","Prix courants en monnaie nationale","2002","2002","EUR","Euro","0","Unités",,,27217.2963332873,,
"FRA","France","CPNCU","Prix courants en monnaie nationale","2003","2003","EUR","Euro","0","Unités",,,27906.3824200524,,
"FRA","France","CPNCU","Prix courants en monnaie nationale","2004","2004","EUR","Euro","0","Unités",,,28968.476296022,,
"FRA","France","CPNCU","Prix courants en monnaie nationale","2005","2005","EUR","Euro","0","Unités",,,29853.4789067677,,
"FRA","France","CPNCU","Prix courants en monnaie nationale","2006","2006","EUR","Euro","0","Unités",,,30841.9980497718,,
"FRA","France","CPNCU","Prix courants en monnaie nationale","2007","2007","EUR","Euro","0","Unités",,,31612.9849184353,,
"FRA","France","CPNCU","Prix courants en monnaie nationale","2008","2008","EUR","Euro","0","Unités",,,32420.2271181031,,
"FRA","France","CPNCU","Prix courants en monnaie nationale","2009","2009","EUR","Euro","0","Unités",,,32956.7505085747,,
"FRA","France","CPNCU","Prix courants en monnaie nationale","2010","2010","EUR","Euro","0","Unités",,,33992.964065117,,
"FRA","France","CPNCU","Prix courants en monnaie nationale","2011","2011","EUR","Euro","0","Unités",,,34562.4231906349,,
"FRA","France","CPNCU","Prix courants en monnaie nationale","2012","2012","EUR","Euro","0","Unités",,,35290.4124787974,,
"FRA","France","CPNCU","Prix courants en monnaie nationale","2013","2013","EUR","Euro","0","Unités",,,35834.5946801646,,
"FRA","France","CPNCU","Prix courants en monnaie nationale","2014","2014","EUR","Euro","0","Unités",,,36123.8681452612,,
"FRA","France","CPNCU","Prix courants en monnaie nationale","2015","2015","EUR","Euro","0","Unités",,,36580.0534717147,,
"FRA","France","CPNCU","Prix courants en monnaie nationale","2016","2016","EUR","Euro","0","Unités",,,37095.8585727489,,
"FRA","France","CPNCU","Prix courants en monnaie nationale","2017","2017","EUR","Euro","0","Unités",,,37915.8758566428,,
"FRA","France","CPNCU","Prix courants en monnaie nationale","2018","2018","EUR","Euro","0","Unités",,,38556.1575193363,,
"FRA","France","CPNCU","Prix courants en monnaie nationale","2019","2019","EUR","Euro","0","Unités",,,39117.2355463615,,
"FRA","France","CPNCU","Prix courants en monnaie nationale","2020","2020","EUR","Euro","0","Unités",,,38077.8014997926,,
"DEU","Allemagne","CPNCU","Prix courants en monnaie nationale","2000","2000","EUR","Euro","0","Unités",,,28022.6900669146,,
"DEU","Allemagne","CPNCU","Prix courants en monnaie nationale","2001","2001","EUR","Euro","0","Unités",,,28825.5351575587,,
"DEU","Allemagne","CPNCU","Prix courants en monnaie nationale","2002","2002","EUR","Euro","0","Unités",,,29372.5833897562,,
"DEU","Allemagne","CPNCU","Prix courants en monnaie nationale","2003","2003","EUR","Euro","0","Unités",,,29907.1097943576,,
"DEU","Allemagne","CPNCU","Prix courants en monnaie nationale","2004","2004","EUR","Euro","0","Unités",,,30230.5222954984,,
"DEU","Allemagne","CPNCU","Prix courants en monnaie nationale","2005","2005","EUR","Euro","0","Unités",,,30683.9352392633,,
"DEU","Allemagne","CPNCU","Prix courants en monnaie nationale","2006","2006","EUR","Euro","0","Unités",,,31074.9886823368,,
"DEU","Allemagne","CPNCU","Prix courants en monnaie nationale","2007","2007","EUR","Euro","0","Unités",,,31567.3601183665,,
"DEU","Allemagne","CPNCU","Prix courants en monnaie nationale","2008","2008","EUR","Euro","0","Unités",,,32336.909312039,,
"DEU","Allemagne","CPNCU","Prix courants en monnaie nationale","2009","2009","EUR","Euro","0","Unités",,,32366.1191267014,,
"DEU","Allemagne","CPNCU","Prix courants en monnaie nationale","2010","2010","EUR","Euro","0","Unités",,,33190.7013678574,,
"DEU","Allemagne","CPNCU","Prix courants en monnaie nationale","2011","2011","EUR","Euro","0","Unités",,,34475.8761804334,,
"DEU","Allemagne","CPNCU","Prix courants en monnaie nationale","2012","2012","EUR","Euro","0","Unités",,,35429.3916349528,,
"DEU","Allemagne","CPNCU","Prix courants en monnaie nationale","2013","2013","EUR","Euro","0","Unités",,,36272.2849655765,,
"DEU","Allemagne","CPNCU","Prix courants en monnaie nationale","2014","2014","EUR","Euro","0","Unités",,,37227.0247149908,,
"DEU","Allemagne","CPNCU","Prix courants en monnaie nationale","2015","2015","EUR","Euro","0","Unités",,,38308.4009836309,,
"DEU","Allemagne","CPNCU","Prix courants en monnaie nationale","2016","2016","EUR","Euro","0","Unités",,,39128.3466344212,,
"DEU","Allemagne","CPNCU","Prix courants en monnaie nationale","2017","2017","EUR","Euro","0","Unités",,,40140.5166581804,,
"DEU","Allemagne","CPNCU","Prix courants en monnaie nationale","2018","2018","EUR","Euro","0","Unités",,,41320.4259995521,,
"DEU","Allemagne","CPNCU","Prix courants en monnaie nationale","2019","2019","EUR","Euro","0","Unités",,,42523.8543216387,,
"DEU","Allemagne","CPNCU","Prix courants en monnaie nationale","2020","2020","EUR","Euro","0","Unités",,,42593.1263713466,,
"GRC","Grèce","CPNCU","Prix courants en monnaie nationale","2000","2000","EUR","Euro","0","Unités",,,13901.619131201,,
"GRC","Grèce","CPNCU","Prix courants en monnaie nationale","2001","2001","EUR","Euro","0","Unités",,,14597.8555287533,,
"GRC","Grèce","CPNCU","Prix courants en monnaie nationale","2002","2002","EUR","Euro","0","Unités",,,16275.0013048568,,
"GRC","Grèce","CPNCU","Prix courants en monnaie nationale","2003","2003","EUR","Euro","0","Unités",,,17418.5672255441,,
"GRC","Grèce","CPNCU","Prix courants en monnaie nationale","2004","2004","EUR","Euro","0","Unités",,,18324.9511168084,,
"GRC","Grèce","CPNCU","Prix courants en monnaie nationale","2005","2005","EUR","Euro","0","Unités",,,18804.9006270765,,
"GRC","Grèce","CPNCU","Prix courants en monnaie nationale","2006","2006","EUR","Euro","0","Unités",,,19644.2966897469,,
"GRC","Grèce","CPNCU","Prix courants en monnaie nationale","2007","2007","EUR","Euro","0","Unités",,,20363.9321376911,,
"GRC","Grèce","CPNCU","Prix courants en monnaie nationale","2008","2008","EUR","Euro","0","Unités",,,20916.6726654773,,
"GRC","Grèce","CPNCU","Prix courants en monnaie nationale","2009","2009","EUR","Euro","0","Unités",,,22113.1944101163,,
"GRC","Grèce","CPNCU","Prix courants en monnaie nationale","2010","2010","EUR","Euro","0","Unités",,,21026.6146062122,,
"GRC","Grèce","CPNCU","Prix courants en monnaie nationale","2011","2011","EUR","Euro","0","Unités",,,20275.7700546452,,
"GRC","Grèce","CPNCU","Prix courants en monnaie nationale","2012","2012","EUR","Euro","0","Unités",,,19277.9729129147,,
"GRC","Grèce","CPNCU","Prix courants en monnaie nationale","2013","2013","EUR","Euro","0","Unités",,,17707.6509316597,,
"GRC","Grèce","CPNCU","Prix courants en monnaie nationale","2014","2014","EUR","Euro","0","Unités",,,17214.1258301278,,
"GRC","Grèce","CPNCU","Prix courants en monnaie nationale","2015","2015","EUR","Euro","0","Unités",,,17164.1781706452,,
"GRC","Grèce","CPNCU","Prix courants en monnaie nationale","2016","2016","EUR","Euro","0","Unités",,,16619.024523483,,
"GRC","Grèce","CPNCU","Prix courants en monnaie nationale","2017","2017","EUR","Euro","0","Unités",,,16787.0814793777,,
"GRC","Grèce","CPNCU","Prix courants en monnaie nationale","2018","2018","EUR","Euro","0","Unités",,,16951.4944399854,,
"GRC","Grèce","CPNCU","Prix courants en monnaie nationale","2019","2019","EUR","Euro","0","Unités",,,17195.4503898273,,
"GRC","Grèce","CPNCU","Prix courants en monnaie nationale","2020","2020","EUR","Euro","0","Unités",,,17098.5787972693,,
"HUN","Hongrie","CPNCU","Prix courants en monnaie nationale","2000","2000","HUF","Forint","0","Unités",,,1224175.90248693,,
"HUN","Hongrie","CPNCU","Prix courants en monnaie nationale","2001","2001","HUF","Forint","0","Unités",,,1443842.79367135,,
"HUN","Hongrie","CPNCU","Prix courants en monnaie nationale","2002","2002","HUF","Forint","0","Unités",,,1608899.28012019,,
"HUN","Hongrie","CPNCU","Prix courants en monnaie nationale","2003","2003","HUF","Forint","0","Unités",,,1815588.1406578,,
"HUN","Hongrie","CPNCU","Prix courants en monnaie nationale","2004","2004","HUF","Forint","0","Unités",,,2048729.28315041,,
"HUN","Hongrie","CPNCU","Prix courants en monnaie nationale","2005","2005","HUF","Forint","0","Unités",,,2216516.18312003,,
"HUN","Hongrie","CPNCU","Prix courants en monnaie nationale","2006","2006","HUF","Forint","0","Unités",,,2333791.74538027,,
"HUN","Hongrie","CPNCU","Prix courants en monnaie nationale","2007","2007","HUF","Forint","0","Unités",,,2471260.42746379,,
"HUN","Hongrie","CPNCU","Prix courants en monnaie nationale","2008","2008","HUF","Forint","0","Unités",,,2650703.60505791,,
"HUN","Hongrie","CPNCU","Prix courants en monnaie nationale","2009","2009","HUF","Forint","0","Unités",,,2605594.55253398,,
"HUN","Hongrie","CPNCU","Prix courants en monnaie nationale","2010","2010","HUF","Forint","0","Unités",,,2728519.30476441,,
"HUN","Hongrie","CPNCU","Prix courants en monnaie nationale","2011","2011","HUF","Forint","0","Unités",,,2857134.85414481,,
"HUN","Hongrie","CPNCU","Prix courants en monnaie nationale","2012","2012","HUF","Forint","0","Unités",,,2918580.4090094,,
"HUN","Hongrie","CPNCU","Prix courants en monnaie nationale","2013","2013","HUF","Forint","0","Unités",,,2938156.8074089,,
"HUN","Hongrie","CPNCU","Prix courants en monnaie nationale","2014","2014","HUF","Forint","0","Unités",,,2938044.76841534,,
"HUN","Hongrie","CPNCU","Prix courants en monnaie nationale","2015","2015","HUF","Forint","0","Unités",,,2976474.87454314,,
"HUN","Hongrie","CPNCU","Prix courants en monnaie nationale","2016","2016","HUF","Forint","0","Unités",,,3033382.17273007,,
"HUN","Hongrie","CPNCU","Prix courants en monnaie nationale","2017","2017","HUF","Forint","0","Unités",,,3360856.55579299,,
"HUN","Hongrie","CPNCU","Prix courants en monnaie nationale","2018","2018","HUF","Forint","0","Unités",,,3646472.69784845,,
"HUN","Hongrie","CPNCU","Prix courants en monnaie nationale","2019","2019","HUF","Forint","0","Unités",,,3927121.11143547,,
"HUN","Hongrie","CPNCU","Prix courants en monnaie nationale","2020","2020","HUF","Forint","0","Unités",,,4209324.39098576,,
"IRL","Irlande","CPNCU","Prix courants en monnaie nationale","2000","2000","EUR","Euro","0","Unités",,,28829.578165902,,
"IRL","Irlande","CPNCU","Prix courants en monnaie nationale","2001","2001","EUR","Euro","0","Unités",,,30992.442767683,,
"IRL","Irlande","CPNCU","Prix courants en monnaie nationale","2002","2002","EUR","Euro","0","Unités",,,32717.4057424447,,
"IRL","Irlande","CPNCU","Prix courants en monnaie nationale","2003","2003","EUR","Euro","0","Unités",,,34897.5697989484,,
"IRL","Irlande","CPNCU","Prix courants en monnaie nationale","2004","2004","EUR","Euro","0","Unités",,,36631.238800842,,
"IRL","Irlande","CPNCU","Prix courants en monnaie nationale","2005","2005","EUR","Euro","0","Unités",,,38612.4206695811,,
"IRL","Irlande","CPNCU","Prix courants en monnaie nationale","2006","2006","EUR","Euro","0","Unités",,,40017.0421497687,,
"IRL","Irlande","CPNCU","Prix courants en monnaie nationale","2007","2007","EUR","Euro","0","Unités",,,42430.9056972465,,
"IRL","Irlande","CPNCU","Prix courants en monnaie nationale","2008","2008","EUR","Euro","0","Unités",,,44611.0804874864,,
"IRL","Irlande","CPNCU","Prix courants en monnaie nationale","2009","2009","EUR","Euro","0","Unités",,,44666.0516515164,,
"IRL","Irlande","CPNCU","Prix courants en monnaie nationale","2010","2010","EUR","Euro","0","Unités",,,44176.6906570605,,
"IRL","Irlande","CPNCU","Prix courants en monnaie nationale","2011","2011","EUR","Euro","0","Unités",,,44159.3785433979,,
"IRL","Irlande","CPNCU","Prix courants en monnaie nationale","2012","2012","EUR","Euro","0","Unités",,,44280.4510179912,,
"IRL","Irlande","CPNCU","Prix courants en monnaie nationale","2013","2013","EUR","Euro","0","Unités",,,43599.0451576298,,
"IRL","Irlande","CPNCU","Prix courants en monnaie nationale","2014","2014","EUR","Euro","0","Unités",,,43759.6982274094,,
"IRL","Irlande","CPNCU","Prix courants en monnaie nationale","2015","2015","EUR","Euro","0","Unités",,,44173.3053227506,,
"IRL","Irlande","CPNCU","Prix courants en monnaie nationale","2016","2016","EUR","Euro","0","Unités",,,44992.3699533484,,
"IRL","Irlande","CPNCU","Prix courants en monnaie nationale","2017","2017","EUR","Euro","0","Unités",,,45996.7413222913,,
"IRL","Irlande","CPNCU","Prix courants en monnaie nationale","2018","2018","EUR","Euro","0","Unités",,,47216.7870399235,,
"IRL","Irlande","CPNCU","Prix courants en monnaie nationale","2019","2019","EUR","Euro","0","Unités",,,49242.9884000959,,
"IRL","Irlande","CPNCU","Prix courants en monnaie nationale","2020","2020","EUR","Euro","0","Unités",,,49296.4375231437,,
"ITA","Italie","CPNCU","Prix courants en monnaie nationale","2000","2000","EUR","Euro","0","Unités",,,21259.3317769523,,
"ITA","Italie","CPNCU","Prix courants en monnaie nationale","2001","2001","EUR","Euro","0","Unités",,,21954.0322789757,,
"ITA","Italie","CPNCU","Prix courants en monnaie nationale","2002","2002","EUR","Euro","0","Unités",,,22439.3673379842,,
"ITA","Italie","CPNCU","Prix courants en monnaie nationale","2003","2003","EUR","Euro","0","Unités",,,23062.5897935792,,
"ITA","Italie","CPNCU","Prix courants en monnaie nationale","2004","2004","EUR","Euro","0","Unités",,,24080.5505649867,,
"ITA","Italie","CPNCU","Prix courants en monnaie nationale","2005","2005","EUR","Euro","0","Unités",,,24889.8810114113,,
"ITA","Italie","CPNCU","Prix courants en monnaie nationale","2006","2006","EUR","Euro","0","Unités",,,25718.296918593,,
"ITA","Italie","CPNCU","Prix courants en monnaie nationale","2007","2007","EUR","Euro","0","Unités",,,26283.5074954384,,
"ITA","Italie","CPNCU","Prix courants en monnaie nationale","2008","2008","EUR","Euro","0","Unités",,,27094.8582208939,,
"ITA","Italie","CPNCU","Prix courants en monnaie nationale","2009","2009","EUR","Euro","0","Unités",,,27144.9649897802,,
"ITA","Italie","CPNCU","Prix courants en monnaie nationale","2010","2010","EUR","Euro","0","Unités",,,27810.2724186481,,
"ITA","Italie","CPNCU","Prix courants en monnaie nationale","2011","2011","EUR","Euro","0","Unités",,,28163.6227706334,,
"ITA","Italie","CPNCU","Prix courants en monnaie nationale","2012","2012","EUR","Euro","0","Unités",,,27990.91415966,,
"ITA","Italie","CPNCU","Prix courants en monnaie nationale","2013","2013","EUR","Euro","0","Unités",,,28391.0799368011,,
"ITA","Italie","CPNCU","Prix courants en monnaie nationale","2014","2014","EUR","Euro","0","Unités",,,28571.0688879265,,
"ITA","Italie","CPNCU","Prix courants en monnaie nationale","2015","2015","EUR","Euro","0","Unités",,,28867.1313650671,,
"ITA","Italie","CPNCU","Prix courants en monnaie nationale","2016","2016","EUR","Euro","0","Unités",,,29126.1654392034,,
"ITA","Italie","CPNCU","Prix courants en monnaie nationale","2017","2017","EUR","Euro","0","Unités",,,29247.817836135,,
"ITA","Italie","CPNCU","Prix courants en monnaie nationale","2018","2018","EUR","Euro","0","Unités",,,29563.5747710882,,
"ITA","Italie","CPNCU","Prix courants en monnaie nationale","2019","2019","EUR","Euro","0","Unités",,,29828.2301475404,,
"ITA","Italie","CPNCU","Prix courants en monnaie nationale","2020","2020","EUR","Euro","0","Unités",,,27997.0223101223,,
"JPN","Japon","CPNCU","Prix courants en monnaie nationale","2000","2000","JPY","Yen","0","Unités",,,4635886.74383237,,
"JPN","Japon","CPNCU","Prix courants en monnaie nationale","2001","2001","JPY","Yen","0","Unités",,,4528505.28470271,,
"JPN","Japon","CPNCU","Prix courants en monnaie nationale","2002","2002","JPY","Yen","0","Unités",,,4373849.40254697,,
"JPN","Japon","CPNCU","Prix courants en monnaie nationale","2003","2003","JPY","Yen","0","Unités",,,4332128.61142361,,
"JPN","Japon","CPNCU","Prix courants en monnaie nationale","2004","2004","JPY","Yen","0","Unités",,,4379366.84399773,,
"JPN","Japon","CPNCU","Prix courants en monnaie nationale","2005","2005","JPY","Yen","0","Unités",,,4458708.05835396,,
"JPN","Japon","CPNCU","Prix courants en monnaie nationale","2006","2006","JPY","Yen","0","Unités",,,4454725.210003,,
"JPN","Japon","CPNCU","Prix courants en monnaie nationale","2007","2007","JPY","Yen","0","Unités",,,4427381.94644234,,
"JPN","Japon","CPNCU","Prix courants en monnaie nationale","2008","2008","JPY","Yen","0","Unités",,,4423388.54925188,,
"JPN","Japon","CPNCU","Prix courants en monnaie nationale","2009","2009","JPY","Yen","0","Unités",,,4268946.94273071,,
"JPN","Japon","CPNCU","Prix courants en monnaie nationale","2010","2010","JPY","Yen","0","Unités",,,4220824.31594398,,
"JPN","Japon","CPNCU","Prix courants en monnaie nationale","2011","2011","JPY","Yen","0","Unités",,,4268822.39993359,,
"JPN","Japon","CPNCU","Prix courants en monnaie nationale","2012","2012","JPY","Yen","0","Unités",,,4172785.29531011,,
"JPN","Japon","CPNCU","Prix courants en monnaie nationale","2013","2013","JPY","Yen","0","Unités",,,4171521.53899755,,
