Identifiant station;Nom station;Station en fonctionnement;Capacité de la station;Nombre bornettes libres;Nombre total vélos disponibles;Vélos mécaniques disponibles;Vélos électriques disponibles;Borne de paiement disponible;Retour vélib possible;Actualisation de la donnée;Coordonnées géographiques;Nom communes équipées;Code INSEE communes équipées
;;OUI;;24;3;;;OUI;OUI;2022-03-11T02:58:20+01:00;;;
;;OUI;;13;7;;;OUI;OUI;2022-03-11T02:59:22+01:00;;;
;;OUI;;16;17;;;OUI;OUI;2022-03-11T02:59:36+01:00;;;
;;OUI;;23;0;;;OUI;OUI;2022-03-11T02:59:27+01:00;;;
;;OUI;;47;3;;;OUI;OUI;2022-03-11T02:58:58+01:00;;;
;;OUI;;0;22;;;OUI;OUI;2022-03-11T02:58:05+01:00;;;
;;OUI;;39;29;;;OUI;OUI;2022-03-11T02:59:18+01:00;;;
;;OUI;;11;5;;;OUI;OUI;2022-03-11T02:59:47+01:00;;;
;;OUI;;5;16;;;OUI;OUI;2022-03-11T02:57:22+01:00;;;
;;OUI;;17;16;;;OUI;OUI;2022-03-11T02:57:43+01:00;;;
;;OUI;;29;7;;;OUI;OUI;2022-03-11T02:59:07+01:00;;;
;;OUI;;10;10;;;OUI;OUI;2022-03-11T02:57:30+01:00;;;
;;OUI;;19;6;;;OUI;OUI;2022-03-11T02:58:49+01:00;;;
;;OUI;;12;20;;;OUI;OUI;2022-03-11T02:59:49+01:00;;;
;;OUI;;24;11;;;OUI;OUI;2022-03-11T02:58:23+01:00;;;
;;OUI;;11;49;;;OUI;OUI;2022-03-11T02:58:58+01:00;;;
;;OUI;;31;1;;;OUI;OUI;2022-03-11T02:57:28+01:00;;;
;;OUI;;18;17;;;OUI;OUI;2022-03-11T02:59:08+01:00;;;
;;OUI;;8;20;;;OUI;OUI;2022-03-11T02:59:34+01:00;;;
;;OUI;;0;17;;;OUI;OUI;2022-03-11T02:58:12+01:00;;;
;;OUI;;11;25;;;OUI;OUI;2022-03-11T02:58:28+01:00;;;
;;OUI;;0;22;;;OUI;OUI;2022-03-11T02:56:07+01:00;;;
;;OUI;;39;12;;;OUI;OUI;2022-03-11T02:55:23+01:00;;;
;;OUI;;11;18;;;OUI;OUI;2022-03-11T02:59:25+01:00;;;
;;OUI;;21;5;;;OUI;OUI;2022-03-11T02:58:20+01:00;;;
;;OUI;;28;10;;;OUI;OUI;2022-03-11T02:57:52+01:00;;;
;;OUI;;43;17;;;OUI;OUI;2022-03-11T02:59:57+01:00;;;
;;OUI;;35;2;;;OUI;OUI;2022-03-11T02:59:37+01:00;;;
;;OUI;;15;19;;;OUI;OUI;2022-03-11T02:59:34+01:00;;;
;;OUI;;2;17;;;OUI;OUI;2022-03-11T02:59:19+01:00;;;
;;OUI;;29;4;;;OUI;OUI;2022-03-11T02:53:52+01:00;;;
;;OUI;;29;4;;;OUI;OUI;2022-03-11T02:59:44+01:00;;;
;;OUI;;12;13;;;OUI;OUI;2022-03-11T02:53:26+01:00;;;
;;OUI;;24;1;;;OUI;OUI;2022-03-11T02:58:00+01:00;;;
;;OUI;;29;4;;;OUI;OUI;2022-03-11T02:59:00+01:00;;;
;;OUI;;17;8;;;OUI;OUI;2022-03-11T02:53:09+01:00;;;
;;OUI;;12;21;;;OUI;OUI;2022-03-11T02:57:45+01:00;;;
;;OUI;;0;19;;;OUI;OUI;2022-03-11T02:58:41+01:00;;;
;;OUI;;10;10;;;OUI;OUI;2022-03-11T02:59:23+01:00;;;
;;OUI;;0;26;;;OUI;OUI;2022-03-11T02:57:12+01:00;;;
;;OUI;;5;12;;;OUI;OUI;2022-03-11T02:59:10+01:00;;;
;;OUI;;25;12;;;OUI;OUI;2022-03-11T02:59:19+01:00;;;
;;OUI;;2;19;;;OUI;OUI;2022-03-11T02:54:48+01:00;;;
;;OUI;;33;2;;;OUI;OUI;2022-03-11T02:54:54+01:00;;;
;;OUI;;20;16;;;OUI;OUI;2022-03-11T02:56:43+01:00;;;
;;OUI;;14;6;;;OUI;OUI;2022-03-11T02:56:57+01:00;;;
;;OUI;;28;0;;;OUI;OUI;2022-03-11T02:56:01+01:00;;;
;;OUI;;23;1;;;OUI;OUI;2022-03-11T02:58:52+01:00;;;
;;OUI;;27;9;;;OUI;OUI;2022-03-11T02:59:33+01:00;;;
;;OUI;;22;2;;;OUI;OUI;2022-03-11T02:55:27+01:00;;;
;;OUI;;6;12;;;OUI;OUI;2022-03-11T02:50:40+01:00;;;
;;OUI;;14;14;;;OUI;OUI;2022-03-11T02:52:26+01:00;;;
;;OUI;;29;4;;;OUI;OUI;2022-03-11T02:59:09+01:00;;;
;;OUI;;3;53;;;OUI;OUI;2022-03-11T02:59:14+01:00;;;
;;OUI;;27;1;;;OUI;OUI;2022-03-11T02:59:16+01:00;;;
;;OUI;;23;6;;;OUI;OUI;2022-03-11T02:58:30+01:00;;;
;;NON;;49;0;;;NON;NON;2019-05-17T09:28:29+02:00;;;
;;OUI;;58;2;;;OUI;OUI;2022-03-11T02:50:25+01:00;;;
;;OUI;;18;10;;;OUI;OUI;2022-03-11T02:58:11+01:00;;;
;;OUI;;18;12;;;OUI;OUI;2022-03-11T02:58:47+01:00;;;
;;OUI;;24;2;;;OUI;OUI;2022-03-11T02:55:27+01:00;;;
;;OUI;;17;0;;;OUI;OUI;2022-03-11T02:50:48+01:00;;;
;;OUI;;14;7;;;OUI;OUI;2022-03-11T02:59:09+01:00;;;
;;OUI;;36;3;;;OUI;OUI;2022-03-11T02:58:42+01:00;;;
;;OUI;;29;3;;;OUI;OUI;2022-03-11T02:57:02+01:00;;;
;;OUI;;15;20;;;OUI;OUI;2022-03-11T02:56:42+01:00;;;
;;OUI;;12;11;;;OUI;OUI;2022-03-11T02:55:48+01:00;;;
;;OUI;;15;10;;;OUI;OUI;2022-03-11T02:59:12+01:00;;;
;;OUI;;9;14;;;OUI;OUI;2022-03-11T02:51:37+01:00;;;
;;OUI;;0;28;;;OUI;OUI;2022-03-11T02:59:43+01:00;;;
;;OUI;;4;26;;;OUI;OUI;2022-03-11T02:58:54+01:00;;;
;;NON;;0;0;;;NON;NON;2021-10-22T10:43:20+02:00;;;
;;OUI;;6;22;;;OUI;OUI;2022-03-11T02:57:04+01:00;;;
;;OUI;;17;13;;;OUI;OUI;2022-03-11T02:58:47+01:00;;;
;;OUI;;3;37;;;OUI;OUI;2022-03-11T02:58:15+01:00;;;
;;OUI;;10;25;;;OUI;OUI;2022-03-11T02:59:02+01:00;;;
;;OUI;;9;26;;;OUI;OUI;2022-03-11T02:58:52+01:00;;;
;;OUI;;11;11;;;OUI;OUI;2022-03-11T02:59:20+01:00;;;
;;OUI;;19;4;;;OUI;OUI;2022-03-11T02:59:58+01:00;;;
