id;station;working;capacity;avail. station;avail. bike;mech. bike;elec. bike;atm;bike return;data actualization;geo;commune;arrond
48007;Parc Départemental des Hautes-Bruyères;True;30;30;0;0;0;True;True;2022-03-11T05:55:30+01:00;48.793457901398945,2.3509012162685394;Villejuif;94076
11112;Jules Vallès - Charonne;True;23;4;19;17;2;True;True;2022-03-11T06:00:06+01:00;48.85428437993525,2.384767457842827;Paris;75111
27006;Victor Hugo - Gare;True;22;2;19;9;10;True;True;2022-03-11T05:59:46+01:00;48.92313395265796,2.2600970417261124;Colombes;92025
19110;Square Claude Bernard;True;30;25;4;1;3;True;True;2022-03-11T05:52:35+01:00;48.89876016219984,2.375325746834278;Paris;75119
42028;Verdun - Carnot;True;28;2;26;7;19;True;True;2022-03-11T05:59:44+01:00;48.808439376064946,2.373795211315155;Ivry-sur-Seine;94041
5015;Epée de Bois - Mouffetard;True;63;52;10;9;1;True;True;2022-03-11T05:58:35+01:00;48.841508690388835,2.350066713988781;Paris;75105
2006;Place des Victoires;True;24;17;6;4;2;True;True;2022-03-11T05:58:47+01:00;48.8660354,2.3420333;Paris;75102
48004;Maxime Gorki - Louis Aragon;True;20;18;2;0;2;True;True;2022-03-11T05:53:25+01:00;48.78909814728443,2.368387877941132;Villejuif;94076
21119;Belfort - Victor Hugo;True;24;2;19;17;2;True;True;2022-03-11T06:00:56+01:00;48.9018492,2.3172724;Clichy;92024
15128;Cadix - Hameau;True;37;2;35;30;5;True;True;2022-03-11T06:00:26+01:00;48.8340107632249,2.289516180753708;Paris;75115
16010;Belles Feuilles - Place de Mexico;True;23;18;5;3;2;True;True;2022-03-11T05:55:08+01:00;48.86580474647378,2.282920628786087;Paris;75116
44014;Camille Risch - Paul Armangot;True;25;21;4;0;4;True;True;2022-03-11T05:57:29+01:00;48.774703,2.373685;Vitry-sur-Seine;94081
9019;Victor Massé - Jean-Baptiste Pigalle;True;18;18;0;0;0;True;True;2022-03-11T05:57:36+01:00;48.88110437240003,2.3366955667734146;Paris;75109
17019;Phalsbourg - Villiers;True;20;7;13;3;10;True;True;2022-03-10T14:47:43+01:00;48.88242307900951,2.3090453445911407;Paris;75117
23042;André Theuriet - Blagis;True;30;26;3;1;2;True;True;2022-03-11T05:55:53+01:00;48.77977325745441,2.3130525648593903;Bourg-la-Reine;92014
18004;Place des Abbesses;True;12;11;0;0;0;True;True;2022-03-11T05:56:18+01:00;48.884542726149725,2.3386867716908455;Paris;75118
1015;Place André Malraux;True;19;18;0;0;0;False;False;2022-02-06T23:10:33+01:00;48.86392515872666,2.3356226831674576;Paris;75101
7012;Cité Vaneau;True;26;14;12;11;1;True;True;2022-03-11T05:56:57+01:00;48.8542210666207,2.319614924490452;Paris;75107
42019;Lampes;True;43;21;22;21;1;True;True;2022-03-11T05:58:58+01:00;48.81152481985875,2.4017931148409843;Ivry-sur-Seine;94041
10038;Place du Colonel Fabien;True;27;24;3;0;3;True;True;2022-03-11T05:58:18+01:00;48.8775683208602,2.369879186153412;Paris;75110
2109;Réaumur - Montmartre;True;19;19;0;0;0;True;True;2022-03-11T05:58:37+01:00;48.86823099975891,2.343826033887573;Paris;75102
6104;Herschel - Observatoire;True;37;35;2;2;0;True;True;2022-03-11T05:56:26+01:00;48.84342376221923,2.3376645147800446;Paris;75106
32020;Jules Guesdes - Carnot;True;16;3;13;9;4;True;True;2022-03-11T06:00:16+01:00;48.93828169931872,2.3508992046117783;Saint-Denis;93066
10034;Louis Blanc - La Chapelle;True;21;1;20;8;12;True;True;2022-03-11T06:00:37+01:00;48.88400896451429,2.3599335551261906;Paris;75110
2020;Danielle Casanova - Opéra;True;20;19;1;0;1;True;True;2022-03-11T05:56:33+01:00;48.867643242297284,2.3333894088864326;Paris;75101
12019;Gare de Reuilly - Picpus;True;28;18;10;4;6;True;True;2022-03-11T05:59:13+01:00;48.84267354116789,2.3972943797707558;Paris;75112
19046;Porte de Pantin.;True;33;32;0;0;0;True;True;2022-03-11T05:57:50+01:00;48.889199725577164,2.3950181901454926;Paris;75119
16102;Pergolèse - Marbeau;True;27;21;6;4;2;True;True;2022-03-11T05:56:47+01:00;48.87356870686902,2.281512522529856;Paris;75116
1008;Les Halles - Saint-Eustache;True;32;32;0;0;0;True;True;2022-03-11T05:55:18+01:00;48.86362695901683,2.342623919248581;Paris;75101
20104;Louis Lumière.;True;22;15;4;1;3;True;True;2022-03-11T05:55:10+01:00;48.86216198070008,2.41112578185621;Paris;75120
20010;Sorbier - Gasnier-Guy;True;34;28;5;1;4;True;True;2022-03-11T05:59:12+01:00;48.86521763101122,2.39365965127945;Paris;75120
21309;Mairie d'Issy;True;41;19;22;15;7;True;True;2022-03-11T05:58:08+01:00;48.8237677924683,2.27231115102768;Issy-les-Moulineaux;92040
21011;Silly - Louis Blériot;True;23;17;6;4;2;True;True;2022-03-11T05:53:14+01:00;48.83219045374266,2.2340199351310734;Boulogne-Billancourt;92012
20024;Gambetta - Père Lachaise;True;29;17;11;1;10;True;True;2022-03-11T06:00:38+01:00;48.864295696165875,2.398228667282044;Paris;75120
12016;Saint-Mande - Picpus;True;35;25;10;3;7;True;True;2022-03-11T05:57:03+01:00;48.845127728277696,2.4015686296481897;Paris;75112
20001;Place de la Nation - Charonne;True;36;34;1;1;0;True;True;2022-03-11T06:00:48+01:00;48.848364667776785,2.399762385981272;Paris;75120
23301;Les Blagis;True;27;11;15;7;8;True;True;2022-03-11T06:00:51+01:00;48.785205,2.302526;Sceaux;92071
12156;Niger - Soult;True;24;21;3;2;1;True;True;2022-03-11T05:57:10+01:00;48.84369906369085,2.410361237220498;Paris;75112
10166;Strasbourg - Saint-Denis;True;16;12;2;2;0;True;True;2022-03-11T05:59:09+01:00;48.86960164243346,2.35429085791111;Paris;75110
4108;Quai de Béthune - Pont de la Tournelle;True;25;2;21;19;2;True;True;2022-03-11T05:59:44+01:00;48.85097433194032,2.356307208538055;Paris;75104
23103;Manufacture Nationale;True;28;28;0;0;0;False;False;2021-02-28T15:26:50+01:00;48.828785140979505,2.2237222641706467;Sèvres;92072
1007;Turbigo - Française;True;16;9;7;6;1;True;True;2022-03-11T05:59:34+01:00;48.86358858111446,2.3477794602513313;Paris;75101
20140;Paganini - Davout;True;22;20;2;0;2;True;True;2022-03-11T05:59:56+01:00;48.85135,2.412021;Paris;75120
13005;Cordelières - Arago;True;46;28;18;16;2;True;True;2022-03-11T06:00:14+01:00;48.83548071896613,2.348572461702221;Paris;75113
48012;Stalingrad - Henri Luisette;True;26;23;3;0;3;True;True;2022-03-11T06:00:22+01:00;48.78363092456589,2.366935946761926;Villejuif;94076
9009;Square Montholon;True;21;4;17;17;0;True;True;2022-03-11T05:58:31+01:00;48.876620377545024,2.3457641154527664;Paris;75109
20048;Bagnolet - Place Saint-Blaise;True;28;7;21;1;20;True;True;2022-03-11T05:57:10+01:00;48.85973,2.40334;Paris;75120
14103;Maine - Liancourt;True;27;22;5;1;4;True;True;2022-03-11T05:53:55+01:00;48.835064363954,2.323731449973991;Paris;75114
42022;Gare RER - Maurice Grandcoing;True;37;21;16;14;2;True;True;2022-03-11T05:59:59+01:00;48.813881,2.392429;Ivry-sur-Seine;94041
19201;Petit - Georges Thill;True;23;8;14;5;9;True;True;2022-03-11T05:59:45+01:00;48.88603131999171,2.3895753175020222;Paris;75119
17020;Jouffroy d'Abbans - Malesherbes;True;27;17;9;7;2;True;True;2022-03-11T05:57:30+01:00;48.8850134,2.3070717;Paris;75117
22301;Chausson - Gabriel Péri;True;22;1;21;8;13;True;True;2022-03-11T06:00:42+01:00;48.921891003481115,2.2952306270599365;Gennevilliers;92036
45004;République - Louis Loucheur;True;37;4;33;18;15;True;True;2022-03-11T05:59:11+01:00;48.823549261189,2.5101865455508;Champigny-sur-Marne;94017
32013;Saint-Denis - Université;True;24;21;2;1;1;True;True;2022-03-11T05:59:28+01:00;48.94563430946964,2.3638297989964485;Saint-Denis;93066
23703;Gare de Chaville Rive Gauche;True;18;8;10;0;10;True;True;2022-03-11T05:55:24+01:00;48.80516030434533,2.188277207314968;Chaville;92022
21953;Gare de Bellevue;True;20;14;5;0;5;True;True;2022-03-11T05:56:59+01:00;48.8192404685572,2.2295309230685234;Meudon;92048
19121;Belleville -  Pré Saint-Gervais;True;21;20;1;0;1;True;True;2022-03-11T05:53:41+01:00;48.875565910073085,2.3930460959672923;Paris;75119
3001;Beaumarchais - Saint-Gilles;True;51;3;48;45;3;True;True;2022-03-11T06:00:10+01:00;48.8580378,2.3679352;Paris;75111
18135;Ney - Porte de Montmartre;True;24;8;16;7;9;True;True;2022-03-11T05:57:04+01:00;48.897918,2.3364872;Paris;75118
12112;Charenton - Jardiniers;True;31;13;17;8;9;True;True;2022-03-11T06:00:41+01:00;48.833821772922654,2.394692664106047;Paris;75112
12123;Château de Vincennes;True;52;52;0;0;0;True;True;2022-03-11T05:59:18+01:00;48.84423193255657,2.439209537709179;Paris;94080
11037;Faubourg Du Temple - Republique;True;38;28;8;5;3;True;True;2022-03-11T06:00:05+01:00;48.867872484748744,2.3648982158072323;Paris;75110
21002;Place Denfert-Rochereau;True;20;3;17;9;8;True;True;2022-03-11T05:59:15+01:00;48.843252536286684,2.245987951755524;Boulogne-Billancourt;92012
16103;Traktir - Foch;True;22;22;0;0;0;True;True;2022-03-11T05:56:05+01:00;48.87275533461363,2.2915497802487077;Paris;75116
8040;Pierre Charron - Champs-Elysées;True;32;30;0;0;0;True;True;2022-03-11T05:59:59+01:00;48.870103359864174,2.3043501377105713;Paris;75108
31709;Place de la Fraternité;True;22;9;11;2;9;True;True;2022-03-11T05:59:48+01:00;48.85716405838368,2.422847449779511;Montreuil;93048
19006;Mathis - Flandre;True;55;33;21;5;16;True;True;2022-03-11T06:00:07+01:00;48.8906429898976,2.3762554675340652;Paris;75119
10006;Petites Ecuries - Faubourg Saint-Denis;True;28;23;4;1;3;True;True;2022-03-11T05:56:50+01:00;48.87287120589831,2.3542150855064397;Paris;75110
12119;Dom-Pérignon - Gravelle;True;50;37;13;5;8;True;True;2022-03-11T05:59:03+01:00;48.82548157443457,2.4098803102970128;Paris;94018
10011;Bourse du Travail;True;17;12;4;4;0;True;True;2022-03-11T05:58:34+01:00;48.868976638825686,2.362343855202198;Paris;75110
18016;Francoeur - Caulaincourt;True;34;10;24;2;22;True;True;2022-03-11T05:54:30+01:00;48.8899944409612,2.342529706656933;Paris;75118
21506;Maurice Payret-Dortail;True;22;19;3;0;3;True;True;2022-03-11T05:55:22+01:00;48.87811957063342,2.2233625128865246;Suresnes;92073
19117;Euryale Dehaynin - Loire;True;30;8;21;10;11;True;True;2022-03-11T05:59:35+01:00;48.886248917304805,2.3774591088294987;Paris;75119
4103;Archives - Rivoli;True;25;22;3;2;1;True;True;2022-03-11T05:58:14+01:00;48.857346707443455,2.3539767041802406;Paris;75104
34010;Hôtel de Ville de Saint-Ouen;True;48;14;33;25;8;True;True;2022-03-11T06:00:07+01:00;48.91138018578648,2.334007680760051;Saint-Ouen-sur-Seine;93070
22503;Joffre - Aigle;True;20;15;5;2;3;True;True;2022-03-11T05:56:26+01:00;48.904033,2.245096;La Garenne-Colombes;92035
15024;Suffren - La Motte-Piquet;True;23;0;23;19;4;True;True;2022-03-11T05:58:18+01:00;48.85088123091874,2.301219999790192;Paris;75115
1102;Française - Etienne Marcel;True;37;20;16;16;0;True;True;2022-03-11T05:59:34+01:00;48.864053304653766,2.347587011754513;Paris;75101
9025;Taitbout - Châteaudun;True;39;34;5;3;2;True;True;2022-03-11T05:59:06+01:00;48.876383969379,2.335356677933531;Paris;75109
5122;Saint-Michel - Luxembourg;True;29;23;6;1;5;True;True;2022-03-11T05:57:05+01:00;48.84501507626001,2.339494116604328;Paris;75106
21302;Aristide Briand - Place de la Résistance;True;25;0;28;18;10;True;True;2022-03-11T06:00:57+01:00;48.82124248401006,2.2511002421379094;Issy-les-Moulineaux;92040
13017;Nationale - Vincent Auriol;True;33;24;9;7;2;True;True;2022-03-11T05:58:55+01:00;48.83252708397293,2.362354410392119;Paris;75113
18010;Riquet - Marx Dormoy;True;29;2;26;7;19;True;True;2022-03-11T06:00:29+01:00;48.89021003702031,2.3601756244897842;Paris;75118
2002;Etienne Marcel - Montorgueil;True;28;16;10;7;3;True;True;2022-03-11T05:56:40+01:00;48.86450567259199,2.3461959511041637;Paris;75101
15041;Franquet - Labrouste;True;37;21;16;11;5;True;True;2022-03-11T06:00:36+01:00;48.83287705011431,2.306762784719467;Paris;75115
2005;Montmartre - Etienne Marcel;True;16;12;4;4;0;True;True;2022-03-11T05:59:37+01:00;48.865021945810085,2.345068440144759;Paris;75102
41602;Place Charles Digeon;True;32;22;10;8;2;True;True;2022-03-11T05:56:07+01:00;48.84354203133597,2.418427169322968;Saint-Mandé;94067
3009;Temple - Haudriettes;True;19;12;7;7;0;True;True;2022-03-11T06:00:27+01:00;48.861636880211584,2.356696020645806;Paris;75103
32012;Carrefour Pleyel;True;36;15;17;5;12;True;True;2022-03-11T05:58:14+01:00;48.92034156960326,2.3438543826341625;Saint-Denis;93066
4014;Blancs-Manteaux - Archives;True;29;10;17;17;0;True;True;2022-03-11T06:00:26+01:00;48.859418007030406,2.355947121977806;Paris;75104
14027;Gergovie - Alésia;True;36;16;19;12;7;True;True;2022-03-11T05:59:53+01:00;48.83088717455243,2.318882101207347;Paris;75114
26005;Hôtel de Ville d'Asnières sur Seine;True;30;2;27;16;11;True;True;2022-03-11T05:59:35+01:00;48.90999330025577,2.288238108158112;Asnières-sur-Seine;92004
48002;LCL Campus - Place Oscar Niemeyer;True;37;17;18;9;9;True;True;2022-03-11T05:59:08+01:00;48.805342480621576,2.363983690738678;Villejuif;94076
3012;Square Emile - Chautemps;True;25;11;12;10;2;True;True;2022-03-11T05:58:54+01:00;48.86743372423056,2.353635728359223;Paris;75103
20012;Buzenval - Vignoles;True;17;8;8;2;6;True;True;2022-03-11T05:58:15+01:00;48.85385817168762,2.400004081428051;Paris;75120
23702;Hôtel de Ville de Chaville;True;20;7;12;5;7;True;True;2022-03-11T05:58:18+01:00;48.80887149094033,2.188134044408798;Chaville;92022
35013;Guillaume Tell - Parc Henri Barbusse;True;20;13;7;0;7;True;True;2022-03-11T05:57:59+01:00;48.88958925894009,2.4198862910270695;Pantin;93055
19012;Lally-Tollendal - Armand Carrel;True;28;16;11;5;6;True;True;2022-03-11T05:55:41+01:00;48.88270066221072,2.374717555940151;Paris;75119
12008;Hector Malot - Daumesnil;True;54;0;51;38;13;True;True;2022-03-11T06:00:14+01:00;48.84693552991762,2.3770876228809357;Paris;75112
31001;Lagny - Auguste Blanqui;True;27;23;3;0;3;True;True;2022-03-11T05:54:21+01:00;48.84922568052601,2.4218603968620305;Montreuil;94080
24005;Edith Cavell - Volta;True;33;17;13;4;9;True;True;2022-03-11T06:00:02+01:00;48.901616564286975,2.269354350864887;Courbevoie;92026
3006;Mairie du 3ème;True;32;1;29;27;2;True;True;2022-03-11T05:58:37+01:00;48.86446178139141,2.361762821674347;Paris;75103
15050;Dominique Pado - Croix Nivert;True;22;1;21;13;8;True;True;2022-03-11T05:58:31+01:00;48.83648798164934,2.2897250577807426;Paris;75115
18136;Poulet - Barbès;True;20;2;17;7;10;True;True;2022-03-11T05:58:26+01:00;48.887148,2.349064;Paris;75118
16025;Jean de la Fontaine - Boulainvilliers;True;68;41;27;19;8;True;True;2022-03-11T05:58:10+01:00;48.85264791461651,2.2758664190769196;Paris;75116
22504;Château - République;True;20;8;12;8;4;True;True;2022-03-11T05:58:30+01:00;48.905928,2.253629;La Garenne-Colombes;92035
16017;Siam - La Pompe;True;16;10;6;1;5;True;True;2022-03-11T05:58:44+01:00;48.861720329027264,2.275346568555312;Paris;75116
9111;Victoire - Laffitte;True;20;19;1;0;1;True;True;2022-03-11T06:00:35+01:00;48.87514373494672,2.338118505144376;Paris;75109
16116;George Sand - Jean de La Fontaine;True;29;4;25;12;13;True;True;2022-03-11T06:00:31+01:00;48.84986918764119,2.268257387525699;Paris;75116
1014;Rivoli - Musée du Louvre;True;24;22;2;0;2;True;True;2022-03-11T06:00:48+01:00;48.86364636851945,2.33409583568573;Paris;75101
12022;Sahel - Général Michel Bizot;True;33;18;15;4;11;True;True;2022-03-11T06:00:50+01:00;48.840872964793355,2.4044444784522057;Paris;75112
14133;Froidevaux - Boulard;True;35;33;2;2;0;True;True;2022-03-11T05:58:55+01:00;48.83514731962543,2.3294411972165108;Paris;75114
15027;Duhamel - André Gide;True;20;10;10;7;3;True;True;2022-03-11T05:57:58+01:00;48.8365662244334,2.312707121097412;Paris;75115
42704;Mairie du Kremlin-Bicêtre;True;25;13;12;3;9;True;True;2022-03-11T05:58:48+01:00;48.81191981537702,2.3570189997553825;Le Kremlin-Bicêtre;94043
21023;Ancienne Mairie - André Morizet;True;25;19;6;4;2;True;True;2022-03-11T05:58:22+01:00;48.838311,2.234077;Boulogne-Billancourt;92012
10041;Gare du Nord - La Chapelle;True;18;17;1;0;1;True;True;2022-03-11T05:56:01+01:00;48.884178287285735,2.3561057075858116;Paris;75118
21021;Enfants du Paradis - Peupliers;True;40;33;6;6;0;True;True;2022-03-11T05:56:12+01:00;48.83312268645377,2.2571459412574773;Boulogne-Billancourt;92012
4009;Village Saint-Paul;True;28;2;24;20;4;True;True;2022-03-11T06:00:44+01:00;48.852639866624806,2.3607301712036137;Paris;75104
43004;Montreuil - République;True;25;18;7;3;4;True;True;2022-03-11T06:00:15+01:00;48.85026349463687,2.4345204234123234;Vincennes;94080
42026;Barbès - Monique Maunoury;True;40;33;7;1;6;True;True;2022-03-11T05:53:39+01:00;48.81552718820216,2.3687169334905405;Ivry-sur-Seine;94041
8046;Marceau - Président Wilson;True;32;31;1;0;1;True;True;2022-03-11T06:00:37+01:00;48.8652359,2.3002513;Paris;75116
2012;Choiseul - Quatre Septembre;True;44;43;1;1;0;True;True;2022-03-11T05:51:10+01:00;48.8699355331869,2.3359975218772893;Paris;75102
17110;Legendre - Nollet;True;30;18;12;8;4;True;True;2022-03-11T06:00:49+01:00;48.887742186754224,2.320293079881375;Paris;75117
16044;Porte de Saint Cloud - Parc des Princes;True;32;17;15;11;4;True;True;2022-03-11T06:00:40+01:00;48.83866275706582,2.2525164484977727;Paris;92012
7010;Constantine - Université;True;65;64;0;0;0;True;True;2022-03-11T05:55:56+01:00;48.860680473738334,2.314848195584221;Paris;75107
44001;Quai Jules Guesde - Saint-Simon;True;30;14;16;15;1;True;True;2022-03-11T05:59:47+01:00;48.80391487218989,2.408966162027371;Vitry-sur-Seine;94081
22404;Pierre Brossolette - 12 Février 1934;True;25;11;14;6;8;True;True;2022-03-11T05:59:28+01:00;48.8176962416867,2.3076123744249344;Malakoff;92046
4015;Mairie du 4ème;True;44;20;22;21;1;True;True;2022-03-11T05:59:17+01:00;48.85594991049653,2.3563823103904724;Paris;75104
31701;Mairie de Bagnolet;True;28;8;18;2;16;True;True;2022-03-11T06:00:00+01:00;48.868421318555306,2.417958788573742;Bagnolet;93006
12163;Hippodrome Paris-Vincennes;True;42;36;5;1;4;True;True;2022-03-11T05:53:51+01:00;48.82048387758518,2.446271181106568;Paris;75112
19102;Rampal - Belleville;True;17;2;14;5;9;True;True;2022-03-11T06:00:03+01:00;48.87302160155955,2.379910983145237;Paris;75119
21509;Gardenat Lapostol - Franklin Roosevelt;True;24;20;4;1;3;True;True;2022-03-11T06:00:56+01:00;48.871839,2.222505;Suresnes;92073
17006;Guy Môquet - Compoint;True;36;14;21;9;12;True;True;2022-03-11T05:58:03+01:00;48.89213559044868,2.32321947813034;Paris;75117
19111;Cesaria Evora - Rosa Parks;True;40;38;1;0;1;True;True;2022-03-11T05:54:19+01:00;48.89717672825043,2.3745173960924144;Paris;75119
11029;Ménilmontant - Oberkampf;True;40;30;9;2;7;True;True;2022-03-11T05:53:10+01:00;48.8666176586814,2.38301344041578;Paris;75120
3004;Place de la République - Temple;True;18;13;4;1;3;True;True;2022-03-11T06:00:07+01:00;48.86721120185892,2.363546437054538;Paris;75103
20005;Reynaldo Hahn - Lagny;True;19;16;2;0;2;True;True;2022-03-11T05:58:22+01:00;48.849266043601794,2.412330328844772;Paris;75120
1012;Jean-Jacques Rousseau - Deux Ecus;True;22;21;1;0;1;True;True;2022-03-11T05:55:10+01:00;48.86297805972131,2.3414635285735126;Paris;75101
10031;Louis Blanc - Aqueduc;True;37;8;27;7;20;True;True;2022-03-11T06:00:35+01:00;48.88203018259946,2.3635615780949593;Paris;75110
19130;Place Paul Delouvrier;True;26;10;16;8;8;True;True;2022-03-11T06:00:03+01:00;48.89197621431365,2.3851288855075836;Paris;75119
12122;Bois de Vincennes - Polygone;True;51;39;10;6;4;True;True;2022-03-11T05:58:31+01:00;48.83544491617421,2.431421081436563;Paris;75112
35012;Candale - Mehul;True;25;16;8;2;6;True;True;2022-03-11T05:58:51+01:00;48.8893935006175,2.414379715919495;Pantin;93055
15120;Colonel Pierre Avia;True;29;11;17;16;1;True;True;2022-03-11T05:59:51+01:00;48.8296843300915,2.275342586850291;Paris;92040
21505;Édouard Vaillant - Place Jean Jaurès;True;24;18;6;0;6;True;True;2022-03-11T05:55:20+01:00;48.86265537999924,2.2089037319128613;Suresnes;92073
24007;Jean-Baptiste Charcot - Sainte-Geneviève;True;21;5;16;13;3;True;True;2022-03-11T05:59:27+01:00;48.90310883721567,2.278892956674099;Courbevoie;92026
1025;Oratoire - Rivoli;True;18;13;5;5;0;True;True;2022-03-11T05:56:44+01:00;48.861342760889265,2.3400047421455388;Paris;75101
16033;Marché d'Auteuil;True;32;26;6;6;0;True;True;2022-03-11T06:00:23+01:00;48.84842761367387,2.265253821160005;Paris;75116
33020;Waldeck Rochet - Germaine Tillon;True;31;25;5;3;2;True;True;2022-03-11T05:56:52+01:00;48.91105960199651,2.3676301538944244;Aubervilliers;93001
12105;Bercy - Villot;True;34;12;20;17;3;True;True;2022-03-11T05:59:58+01:00;48.841795009027,2.3767850184816;Paris;75112
31104;Mairie de Rosny-sous-Bois;True;30;3;26;6;20;True;True;2022-03-11T05:58:20+01:00;48.87125651901151,2.4865807592868805;Rosny-sous-Bois;93064
15014;Volontaires - Vaugirard;True;34;12;20;17;3;True;True;2022-03-11T06:00:55+01:00;48.84132050184004,2.30808901725357;Paris;75115
9039;Chaussée d'Antin - Haussmann;True;28;25;3;2;1;True;True;2022-03-11T05:57:33+01:00;48.87243,2.33359;Paris;75109
16023;Passy - Place du Costa Rica;True;33;30;2;1;1;True;True;2022-03-11T05:52:49+01:00;48.8584893,2.2839655;Paris;75116
22506;Gare des Vallées;True;20;2;18;2;16;True;True;2022-03-11T05:58:24+01:00;48.913179,2.257726;La Garenne-Colombes;92009
4005;Quai des Célestins - Henri IV;True;14;0;13;12;1;True;True;2022-03-11T05:59:20+01:00;48.8512971,2.3624535;Paris;75104
13038;Choisy - Malmaisons;True;25;18;7;2;5;True;True;2022-03-11T05:54:48+01:00;48.821919702956144,2.3633468834070914;Paris;75113
22014;Victor Hugo - Bineau;True;25;11;12;8;4;True;True;2022-03-11T05:51:56+01:00;48.88758225888669,2.2783890366554265;Neuilly-sur-Seine;92051
13054;Pau Casals - Neuve Tolbiac;True;53;35;17;9;8;True;True;2022-03-11T05:59:42+01:00;48.8311602,2.3774395;Paris;75113
11016;Philippe-Auguste;True;48;44;4;3;1;True;True;2022-03-11T05:55:39+01:00;48.851853488264595,2.393294535577297;Paris;75111
4018;Saint-Bon - Rivoli;True;19;15;3;2;1;True;True;2022-03-11T06:00:04+01:00;48.857999643314926,2.350217280976349;Paris;75104
25002;Hôtel de Ville de Rueil-Malmaison;True;20;7;12;8;4;True;True;2022-03-11T06:00:03+01:00;48.878194,2.181724;Rueil-Malmaison;92063
2008;Mairie du 2ème;True;28;24;4;2;2;True;True;2022-03-11T05:54:52+01:00;48.8672190355135,2.3404625437747044;Paris;75102
15113;Arsonval - Falguière;True;25;19;5;4;1;True;True;2022-03-11T05:56:06+01:00;48.84040040365445,2.313117867297474;Paris;75115
32019;Place du 8 mai 1945;True;30;6;23;12;11;True;True;2022-03-11T05:58:24+01:00;48.938882272105374,2.3566243797540665;Saint-Denis;93066
18018;Carpeaux - Place Jacques Froment;True;19;0;19;4;15;True;True;2022-03-11T05:58:47+01:00;48.8906542,2.3309428;Paris;75118
17106;Berthier - Porte de Clichy;True;24;19;5;4;1;True;True;2022-03-11T05:57:05+01:00;48.894222687781095,2.3125872006815977;Paris;75117
20011;Pyrénées - Dagorno;True;20;12;7;6;1;True;True;2022-03-11T05:59:35+01:00;48.855425770695085,2.4051643162965775;Paris;75120
1018;Alger - Rivoli;True;21;19;1;0;1;True;True;2022-03-11T05:51:32+01:00;48.86477355349535,2.329449393612793;Paris;75101
14025;Jacquier - Didot;True;30;20;10;2;8;True;True;2022-03-11T05:56:31+01:00;48.82953336292279,2.318179272115231;Paris;75114
1116;Ventadour - Opéra;True;27;26;1;0;1;True;True;2022-03-11T06:00:10+01:00;48.866810653323,2.334388448251871;Paris;75101
11018;Saint-Maur - République;True;38;12;26;25;1;True;True;2022-03-11T06:00:47+01:00;48.86418586145509,2.378317415714264;Paris;75111
15040;Saint-Amand - Labrouste;True;36;9;27;13;14;True;True;2022-03-11T05:58:12+01:00;48.834097274832295,2.3087677359581;Paris;75115
19007;Flandre - Ourcq;True;30;2;25;6;19;True;True;2022-03-11T06:00:21+01:00;48.89260159189023,2.3790915682911873;Paris;75119
12164;Stade Pershing;True;26;12;14;8;6;True;True;2022-03-11T06:00:35+01:00;48.829107826857424,2.458353526890278;Paris;75112
21016;Point du Jour - Jean Jaurès;True;26;1;25;19;6;True;True;2022-03-11T05:59:29+01:00;48.828753141436465,2.245911467014621;Boulogne-Billancourt;92012
1017;Saint-Honoré - 29 juillet;True;20;16;1;1;0;True;True;2022-03-11T06:00:51+01:00;48.86557114282421,2.330567417577153;Paris;75101
5105;Geoffroy-Saint-Hilaire - Saint-Marcel;True;17;7;10;8;2;True;True;2022-03-11T05:58:55+01:00;48.83907826424974,2.356877340669728;Paris;75105
14134;Château - Place de Catalogne;True;33;31;2;0;2;True;True;2022-03-11T05:56:48+01:00;48.836805542262134,2.3185293003916745;Paris;75114
6020;Place Saint-André des Arts;True;37;32;4;3;1;True;True;2022-03-11T05:58:39+01:00;48.85288617388103,2.3426544293761253;Paris;75106
42018;Amédée Huon - Fort d'Ivry;True;31;31;0;0;0;True;True;2022-03-11T05:56:11+01:00;48.805131376899986,2.388489693403244;Ivry-sur-Seine;94041
13013;Saint-Marcel - Hôpital;True;21;4;16;14;2;True;True;2022-03-11T05:55:10+01:00;48.83950442458303,2.360989417022932;Paris;75113
1023;Saint-Honoré - Musée du Louvre;True;22;19;2;2;0;True;True;2022-03-11T06:00:50+01:00;48.86344313284792,2.3348781846405102;Paris;75101
21107;Bertrand Sincholle - Henri Barbusse;True;23;1;22;12;10;True;True;2022-03-11T05:59:29+01:00;48.89925982394349,2.3042294383049016;Clichy;92024
48008;Guy Môquet - Parvis Georges Marchais;True;30;28;2;0;2;True;True;2022-03-11T05:59:56+01:00;48.79518840095975,2.35943466424942;Villejuif;94076
22007;Commandant Charcot - Bretteville;True;36;20;13;5;8;True;True;2022-03-11T05:57:10+01:00;48.87530570765423,2.2558460757136345;Neuilly-sur-Seine;75116
10201;Magenta - Chabrol;True;24;13;10;9;1;True;True;2022-03-11T05:59:35+01:00;48.876495350882045,2.3560990020632744;Paris;75110
13037;Ivry - Baudricourt;True;20;14;6;2;4;True;True;2022-03-11T06:00:58+01:00;48.824695995415006,2.363106073577468;Paris;75113
5003;Le Goff - Gay-Lussac;True;35;30;5;4;1;True;True;2022-03-11T05:55:44+01:00;48.8461024009786,2.3412207886576653;Paris;75105
