DATAFLOW,LAST UPDATE,freq,tax,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DE,2019,4.39,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DE,2020,4.27,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DK,1995,9.27,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DK,1996,9.71,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DK,1997,9.77,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DK,1998,11.12,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DK,1999,11.08,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DK,2000,10.32,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DK,2001,10.49,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DK,2002,11.01,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DK,2003,10.54,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DK,2004,10.75,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DK,2005,10.25,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DK,2006,10.07,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DK,2007,10.21,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DK,2008,9.32,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DK,2009,8.88,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DK,2010,8.92,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DK,2011,8.92,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DK,2012,8.67,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DK,2013,8.95,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DK,2014,8.17,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DK,2015,8.57,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DK,2016,8.55,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DK,2017,8.02,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DK,2018,8.15,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DK,2019,7.04,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DK,2020,6.76,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EA19,1995,6.6,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EA19,1996,6.62,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EA19,1997,6.48,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EA19,1998,6.47,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EA19,1999,6.54,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EA19,2000,6.33,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EA19,2001,6.4,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EA19,2002,6.47,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EA19,2003,6.58,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EA19,2004,6.54,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EA19,2005,6.42,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EA19,2006,6.18,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EA19,2007,5.86,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EA19,2008,5.77,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EA19,2009,6,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EA19,2010,6.02,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EA19,2011,6.11,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EA19,2012,6.08,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EA19,2013,6.08,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EA19,2014,6.07,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EA19,2015,6.02,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EA19,2016,6.07,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EA19,2017,5.96,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EA19,2018,5.88,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EA19,2019,5.79,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EA19,2020,5.46,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EE,1995,2.45,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EE,1996,4.13,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EE,1997,4.46,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EE,1998,5.6,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EE,1999,5.18,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EE,2000,5.44,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EE,2001,6.96,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EE,2002,6.38,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EE,2003,6.11,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EE,2004,6.73,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EE,2005,7.58,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EE,2006,7.17,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EE,2007,7,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EE,2008,7.37,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EE,2009,8.42,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EE,2010,8.82,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EE,2011,8.65,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EE,2012,8.61,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EE,2013,8.09,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EE,2014,8.27,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EE,2015,8.19,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EE,2016,8.85,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EE,2017,8.71,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EE,2018,8.31,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EE,2019,9.57,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EE,2020,7.2,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EL,1995,11.11,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EL,1996,11.2,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EL,1997,10.01,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EL,1998,9.16,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EL,1999,8.06,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EL,2000,6.68,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EL,2001,6.91,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EL,2002,6.85,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EL,2003,6.84,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EL,2004,6.97,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EL,2005,6.63,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EL,2006,6.55,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EL,2007,6.54,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EL,2008,6.46,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EL,2009,6.77,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EL,2010,8.26,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EL,2011,8.64,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EL,2012,9.15,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EL,2013,10.2,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EL,2014,10.29,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EL,2015,10.46,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EL,2016,9.82,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EL,2017,10.24,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EL,2018,9.49,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EL,2019,9.79,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EL,2020,9.69,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,ES,1995,6.78,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,ES,1996,6.76,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,ES,1997,6.4,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,ES,1998,6.75,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,ES,1999,6.79,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,ES,2000,6.44,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,ES,2001,6.16,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,ES,2002,6.06,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,ES,2003,6.03,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,ES,2004,5.74,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,ES,2005,5.39,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,ES,2006,5.08,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,ES,2007,4.86,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,ES,2008,5.09,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,ES,2009,5.45,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,ES,2010,5.25,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,ES,2011,5.08,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,ES,2012,4.88,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,ES,2013,5.8,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,ES,2014,5.52,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,ES,2015,5.7,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,ES,2016,5.54,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,ES,2017,5.42,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,ES,2018,5.28,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,ES,2019,5.09,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,ES,2020,4.74,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EU27_2020,1995,6.61,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EU27_2020,1996,6.65,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EU27_2020,1997,6.52,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EU27_2020,1998,6.57,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EU27_2020,1999,6.64,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EU27_2020,2000,6.44,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EU27_2020,2001,6.51,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EU27_2020,2002,6.62,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EU27_2020,2003,6.71,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EU27_2020,2004,6.71,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EU27_2020,2005,6.58,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EU27_2020,2006,6.35,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EU27_2020,2007,6.07,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EU27_2020,2008,5.98,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EU27_2020,2009,6.2,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EU27_2020,2010,6.23,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EU27_2020,2011,6.27,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EU27_2020,2012,6.22,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EU27_2020,2013,6.2,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EU27_2020,2014,6.2,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EU27_2020,2015,6.16,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EU27_2020,2016,6.21,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EU27_2020,2017,6.06,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EU27_2020,2018,5.99,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EU27_2020,2019,5.89,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,EU27_2020,2020,5.57,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FI,1995,6.42,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FI,1996,6.63,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FI,1997,7.23,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FI,1998,7.2,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FI,1999,7.49,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FI,2000,6.67,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FI,2001,6.67,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FI,2002,6.86,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FI,2003,7.28,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FI,2004,7.47,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FI,2005,7.06,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FI,2006,6.91,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FI,2007,6.41,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FI,2008,6.3,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FI,2009,6.19,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FI,2010,6.57,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FI,2011,7.18,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FI,2012,6.98,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FI,2013,6.71,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FI,2014,6.62,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FI,2015,6.65,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FI,2016,7.05,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FI,2017,6.9,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FI,2018,6.92,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FI,2019,6.63,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FI,2020,6.52,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FR,1995,5.95,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FR,1996,5.92,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FR,1997,5.64,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FR,1998,5.64,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FR,1999,5.38,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FR,2000,5.01,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FR,2001,4.55,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FR,2002,4.85,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FR,2003,4.69,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FR,2004,4.9,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FR,2005,4.68,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FR,2006,4.52,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FR,2007,4.39,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FR,2008,4.32,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FR,2009,4.43,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FR,2010,4.47,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FR,2011,4.43,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FR,2012,4.4,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FR,2013,4.45,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FR,2014,4.45,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FR,2015,4.73,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FR,2016,4.91,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FR,2017,4.98,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FR,2018,5.13,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FR,2019,5.1,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,FR,2020,4.78,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,HR,1995,5.66,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,HR,1996,5.54,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,HR,1997,5.02,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,HR,1998,5.25,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,HR,1999,5.72,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,HR,2000,7.18,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,HR,2001,7.74,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,HR,2002,9.31,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,HR,2003,9.64,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,HR,2004,9.49,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,HR,2005,9.21,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,HR,2006,8.85,
